file,section,line_start,line_end,sentence,type,is_performance_claim,has_conditions_attached,responsibility_owner,human_judgment_point_explicit,before_after_structure_present,novice_misunderstanding_risk,risk_reasons,rewrite_suggestion
part4/ch11-responsible-use.md,월간 자가 점검 도구,284,284,| 1 | AI 없이도 기본 업무를 수행할 수 있다 |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,월간 자가 점검 도구,285,285,| 2 | AI 출력을 비판적으로 검토하고 있다 |,Fact,No,No,Unclear,Yes,Yes,Low,,
part4/ch11-responsible-use.md,월간 자가 점검 도구,286,286,| 3 | 적절한 작업에만 선별적으로 사용하고 있다 |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,월간 자가 점검 도구,287,287,| 4 | 핵심 역량이 유지/발전하고 있다 |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,월간 자가 점검 도구,288,288,| 5 | AI 사용이 학습을 방해하지 않는다 |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,월간 자가 점검 도구,289,289,| | **총점: ___/25** |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,월간 자가 점검 도구,291,291,| 점수 범위 | 해석 |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,월간 자가 점검 도구,292,292,|:---------|:-----|,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,월간 자가 점검 도구,293,293,| 20-25 | 건강한 활용 |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,월간 자가 점검 도구,294,294,"| 15-19 | 양호, 일부 개선 필요 |",Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,월간 자가 점검 도구,295,295,"| 10-14 | 주의 필요, 의존도 점검 |",Caution,No,No,Unclear,Yes,Yes,Low,,
part4/ch11-responsible-use.md,월간 자가 점검 도구,296,296,"| 5-9 | 과의존 위험, 즉시 조정 |",Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,분기별 역량 점검,298,298,### 분기별 역량 점검,Fact,No,No,Unclear,Yes,Yes,Low,,
part4/ch11-responsible-use.md,분기별 역량 점검,300,300,| 점검 항목 | 질문 |,Fact,No,No,Unclear,Yes,Yes,Low,,
part4/ch11-responsible-use.md,분기별 역량 점검,301,301,|----------|------|,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,분기별 역량 점검,302,302,| **독립적 작업** | AI 없이 유사 작업을 할 수 있는가? |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,분기별 역량 점검,303,303,| **품질 판단** | AI 출력의 품질을 정확히 평가할 수 있는가? |,Fact,No,No,Unclear,Yes,Yes,Low,,
part4/ch11-responsible-use.md,분기별 역량 점검,304,304,| **오류 발견** | AI의 오류를 인식할 수 있는가? |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,분기별 역량 점검,305,305,| **창의적 기여** | AI 출력에 독창적 가치를 더하고 있는가? |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,분기별 역량 점검,306,306,| **전문성 성장** | 전문 역량이 유지/향상되고 있는가? |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,분기별 역량 점검,308,308,---,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,핵심 정리,310,310,## 핵심 정리,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,핵심 정리,312,312,"!!! tip ""이 챕터의 핵심 포인트""",Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,핵심 정리,313,313,1. **과의존 경계**: AI 의존이 역량 퇴화로 이어지지 않도록 주의,Caution,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,핵심 정리,314,314,2. **균형 유지**: 작업 특성에 맞는 적정 AI 관여도 유지,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,핵심 정리,315,315,3. **비판적 활용**: 모든 AI 출력을 검증하는 습관 형성,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,핵심 정리,316,316,4. **역량 보존**: 대체 불가능한 인간 역량 지속 개발,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,핵심 정리,317,317,5. **장기 관점**: 기술 변화에 적응하되 원칙은 유지,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,핵심 정리,319,319,---,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,321,321,## 실습 과제,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,323,323,"!!! question ""실습 1: 의존도 자가 진단""",Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,325,325,지난 1주일간의 AI 사용을 돌아보고:,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,327,327,1.,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,327,327,AI를 사용한 작업 목록 작성,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,328,328,2.,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,328,328,각 작업의 AI 의존도 평가 (0-100%),Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,329,329,3.,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,329,329,AI 없이 가능했던 작업 식별,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,330,330,4.,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,330,330,개선 계획 수립,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,332,332,"!!! question ""실습 2: AI 없는 프로젝트""",Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,334,334,다음 중 하나를 AI 없이 완전히 수행하고 경험을 기록하시오:,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,336,336,- 500자 에세이 작성,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,337,337,- 간단한 기획안 작성,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,338,338,- 문제 해결 과정 설계,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,340,340,비교: 이후 AI를 활용해 같은 작업을 수행하고 차이 분석,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,342,342,"!!! question ""실습 3: 개인 가이드라인 작성""",Guidance,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,344,344,본 챕터의 내용을 바탕으로 자신만의 AI 활용 가이드라인을 작성하시오:,Guidance,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,346,346,- AI를 사용할 작업 유형,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,347,347,- AI를 사용하지 않을 작업 유형,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,348,348,- 검증 절차,Guidance,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,349,349,- 역량 유지 계획,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,실습 과제,351,351,---,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,참고 자료,353,353,## 참고 자료,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,더 읽어볼 거리,355,355,### 더 읽어볼 거리,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,더 읽어볼 거리,357,357,- [Chapter 9: 환각의 이해와 대응](ch09-hallucination.md) - AI 오류와 대응,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,더 읽어볼 거리,358,358,- [Chapter 10: 윤리적 사용과 책임](ch10-ethics.md) - 윤리적 고려사항,Caution,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,더 읽어볼 거리,359,359,- [Chapter 12: AI 시대의 핵심 역량](../part5/ch12-core-competencies.md) - 미래 역량,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,361,361,### 용어 정리,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,363,363,| 용어 | 정의 |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,364,364,|------|------|,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,365,365,| **AI 의존성** | AI 없이 작업 수행이 어려워지는 상태 |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,366,366,| **비판적 활용** | AI 출력을 검증하고 평가하며 사용하는 방식 |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,367,367,| **인간-AI 협업** | 인간과 AI가 각자의 강점을 활용해 함께 작업 |,Fact,No,No,Unclear,No,Yes,High,Responsibility blurred toward AI,| **인간-AI 협업** | 인간과 AI가 각자의 강점을 활용해 함께 작업 | 결과의 최종 책임은 사용자/조직에 있다.
part4/ch11-responsible-use.md,용어 정리,368,368,| **메타인지** | 자신의 사고 과정을 인식하고 조절하는 능력 |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,369,369,| **핵심 역량** | AI로 대체되기 어려운 인간 고유의 능력 |,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,371,371,---,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,373,373,- AI 기술과 활용 방식은 빠르게 변화하고 있다.,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,373,373,"여기 제시된 가이드라인은 일반적 원칙이며, 구체적 상황과 최신 기술에 맞게 조정이 필요하다.",Guidance,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,374,374,---,Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,376,376,"<div class=""nav-buttons"">",Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,377,377,"<a href=""ch10-ethics/"" class=""nav-button nav-prev"">&larr; 이전: Chapter 10: 윤리적 사용과 책임</a>",Caution,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,378,378,"<a href=""../part5/ch12-core-competencies/"" class=""nav-button nav-next"">다음: Chapter 12: AI 시대의 핵심 역량 &rarr;</a>",Fact,No,No,Unclear,No,Yes,Low,,
part4/ch11-responsible-use.md,용어 정리,379,379,</div>,Fact,No,No,Unclear,No,Yes,Low,,
part5/index.md,Part 5: 미래와 발전 방향 (Future),1,1,# Part 5: 미래와 발전 방향 (Future),Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Part 5: 미래와 발전 방향 (Future),3,3,이 파트에서는 AI 시대에 필요한 역량과 기술 발전 방향을 학습합니다.,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Part 5: 미래와 발전 방향 (Future),5,5,---,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,📖 이 파트에서 배우는 것,7,7,## 📖 이 파트에서 배우는 것,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,📖 이 파트에서 배우는 것,9,9,| 챕터 | 주제 | 핵심 질문 |,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,📖 이 파트에서 배우는 것,10,10,|------|------|----------|,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,📖 이 파트에서 배우는 것,11,11,| Ch.12 | AI 시대의 핵심 역량 | 어떤 능력을 길러야 하는가? |,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,📖 이 파트에서 배우는 것,12,12,| Ch.13 | 기술 트렌드와 전망 | 앞으로 무엇이 달라지는가? |,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,📖 이 파트에서 배우는 것,14,14,---,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,🎯 학습 목표,16,16,## 🎯 학습 목표,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,🎯 학습 목표,18,18,이 파트를 마치면 다음을 할 수 있습니다:,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,🎯 학습 목표,20,20,- [x] AI 시대에 필요한 핵심 역량을 식별할 수 있다,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,🎯 학습 목표,21,21,- [x] 비판적 사고와 메타인지의 중요성을 이해한다,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,🎯 학습 목표,22,22,"- [x] Agentic AI, 멀티모달 등 최신 트렌드를 파악한다",Fact,No,No,Unclear,No,No,Low,,
part5/index.md,🎯 학습 목표,23,23,- [x] 평생 학습 관점에서 AI 역량 발전 계획을 수립할 수 있다,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,🎯 학습 목표,25,25,---,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,📑 챕터 목록,27,27,## 📑 챕터 목록,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Chapter 12: AI 시대의 핵심 역량,29,29,### Chapter 12: AI 시대의 핵심 역량,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Chapter 12: AI 시대의 핵심 역량,30,30,- 12.1 비판적 사고와 검증 능력,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Chapter 12: AI 시대의 핵심 역량,31,31,- 12.2 AI와 협업하는 메타인지 능력,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Chapter 12: AI 시대의 핵심 역량,32,32,- 12.3 평생 학습 마인드셋,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Chapter 12: AI 시대의 핵심 역량,34,34,[:octicons-arrow-right-24: Chapter 12 읽기](ch12-core-competencies.md),Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Chapter 13: 기술 트렌드와 전망,36,36,### Chapter 13: 기술 트렌드와 전망,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Chapter 13: 기술 트렌드와 전망,37,37,- 13.1 Agentic AI: 자율적으로 행동하는 AI,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Chapter 13: 기술 트렌드와 전망,38,38,- 13.2 멀티모달의 진화,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Chapter 13: 기술 트렌드와 전망,39,39,- 13.3 산업별 영향과 변화,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Chapter 13: 기술 트렌드와 전망,41,41,[:octicons-arrow-right-24: Chapter 13 읽기](ch13-future-trends.md),Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Chapter 13: 기술 트렌드와 전망,43,43,---,Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Chapter 13: 기술 트렌드와 전망,45,45,"!!! success ""학습 완료 후""",Fact,No,No,Unclear,No,No,Low,,
part5/index.md,Chapter 13: 기술 트렌드와 전망,46,46,모든 파트를 학습한 후에는 [자가 진단 체크리스트](../appendix/self-assessment.md)로 역량을 점검하세요.,Fact,No,No,Unclear,Yes,No,Low,,
part5/ch12-core-competencies.md,Chapter 12: AI 시대의 핵심 역량,1,1,# Chapter 12: AI 시대의 핵심 역량,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,Chapter 12: AI 시대의 핵심 역량,3,3,"!!! abstract ""학습 목표""",Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,Chapter 12: AI 시대의 핵심 역량,4,4,- AI가 대체할 수 없는 인간 고유의 역량 이해,Fact,No,No,Unclear,No,Yes,High,Responsibility blurred toward AI,- AI가 대체할 수 없는 인간 고유의 역량 이해 결과의 최종 책임은 사용자/조직에 있다.
part5/ch12-core-competencies.md,Chapter 12: AI 시대의 핵심 역량,5,5,- AI 시대에 더욱 중요해지는 기술 파악,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,Chapter 12: AI 시대의 핵심 역량,6,6,- 효과적인 AI 협업 능력 개발 방법,Guidance,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,Chapter 12: AI 시대의 핵심 역량,7,7,- 지속적 학습과 적응력 배양 전략,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,Chapter 12: AI 시대의 핵심 역량,8,8,- 미래 직업 환경을 위한 역량 개발 로드맵,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,Chapter 12: AI 시대의 핵심 역량,10,10,---,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,12.1 변화하는 역량의 지형,12,12,## 12.1 변화하는 역량의 지형,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,AI 시대의 역량 패러다임 전환,14,14,### AI 시대의 역량 패러다임 전환,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,AI 시대의 역량 패러다임 전환,16,16,"AI의 급속한 발전은 ""가치 있는 역량""의 정의를 근본적으로 바꾸고 있습니다.",Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,AI 시대의 역량 패러다임 전환,18,18,| 과거의 핵심 역량 | | 미래의 핵심 역량 |,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,AI 시대의 역량 패러다임 전환,19,19,|:----------------|:---:|:----------------|,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,AI 시대의 역량 패러다임 전환,20,20,| 정보 암기 | -> | 정보 해석 |,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,AI 시대의 역량 패러다임 전환,21,21,| 단순 계산 | -> | 문제 정의 |,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,AI 시대의 역량 패러다임 전환,22,22,| 반복 작업 | -> | 창의적 해결 |,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,AI 시대의 역량 패러다임 전환,23,23,| 형식적 글쓰기 | -> | 비판적 사고 |,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,AI 시대의 역량 패러다임 전환,24,24,| 기본 번역 | -> | 감성 지능 |,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,AI 시대의 역량 패러다임 전환,26,26,"**변화 방향:** AI가 과거 역량을 대체하면서, 미래 역량의 가치가 강화됨",Fact,No,No,Unclear,No,Yes,High,Responsibility blurred toward AI,"**변화 방향:** AI가 과거 역량을 대체하면서, 미래 역량의 가치가 강화됨 결과의 최종 책임은 사용자/조직에 있다."
part5/ch12-core-competencies.md,역량의 세 가지 범주,28,28,### 역량의 세 가지 범주,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량의 세 가지 범주,30,30,| 범주 | 설명 | 예시 | AI 영향 |,Example,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량의 세 가지 범주,31,31,|:-----|:-----|:-----|:--------|,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량의 세 가지 범주,32,32,"| **대체 가능 역량** | AI가 더 잘 수행 | 단순 데이터 입력, 기본 번역, 정형화된 보고서 | 가치 급감 |",Fact,No,No,Unclear,No,Yes,High,Responsibility blurred toward AI,"| **대체 가능 역량** | AI가 더 잘 수행 | 단순 데이터 입력, 기본 번역, 정형화된 보고서 | 가치 급감 | 결과의 최종 책임은 사용자/조직에 있다."
part5/ch12-core-competencies.md,역량의 세 가지 범주,33,33,"| **증강 가능 역량** | AI와 협업 시 가치 증가 | 분석, 글쓰기, 코딩, 디자인 | 방식 변화 |",Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량의 세 가지 범주,34,34,"| **대체 불가 역량** | AI가 근본적으로 불가능 | 공감, 윤리적 판단, 리더십, 창의적 비전 | 가치 상승 |",Caution,No,Yes,User,Yes,Yes,Low,,
part5/ch12-core-competencies.md,역량의 세 가지 범주,36,36,---,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,12.2 AI가 대체할 수 없는 역량,38,38,## 12.2 AI가 대체할 수 없는 역량,Fact,No,No,Unclear,No,Yes,High,Responsibility blurred toward AI,## 12.2 AI가 대체할 수 없는 역량 결과의 최종 책임은 사용자/조직에 있다.
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,40,40,### 역량 1: 비판적 사고력,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,42,42,"AI가 정보를 생성할수록, 그것을 평가하는 능력이 더 중요해집니다.",Fact,No,No,Unclear,No,Yes,High,Responsibility blurred toward AI,"AI가 정보를 생성할수록, 그것을 평가하는 능력이 더 중요해집니다. 결과의 최종 책임은 사용자/조직에 있다."
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,44,44,| 단계 | 활동 | 핵심 질문 |,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,45,45,|:-----|:-----|:---------|,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,46,46,| 1단계 | 질문하기 | 이 정보가 사실인가?,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,46,46,출처는 신뢰할 만한가? |,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,47,47,| 2단계 | 분석하기 | 어떤 가정이 깔려 있는가?,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,47,47,논리적 구조는 타당한가? |,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,48,48,| 3단계 | 평가하기 | 증거는 충분한가?,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,48,48,다른 해석은 없는가? |,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,49,49,| 4단계 | 종합하기 | 여러 관점을 어떻게 통합할까?,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,49,49,맥락에서 의미하는 바는? |,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,50,50,| 5단계 | 적용하기 | 이 결론을 어떻게 활용할까?,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,50,50,한계와 조건은 무엇인가? |,Caution,No,Yes,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,52,52,**비판적 사고 훈련 방법:**,Guidance,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,54,54,1. **다각도 질문 습관화**,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,55,55,"- 항상 ""왜?""와 ""어떻게 알 수 있는가?"" 질문하기",Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,56,56,- 반대 입장에서 생각해보기,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,57,57,- 전제와 가정 식별하기,Fact,No,Yes,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,59,59,2. **AI 출력물 평가 연습**,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,60,60,- AI 답변의 출처 확인하기,Fact,No,No,Unclear,Yes,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,61,61,- 논리적 비약 찾아보기,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,62,62,- 대안적 결론 도출해보기,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,64,64,3. **토론과 논쟁 참여**,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,65,65,- 자신의 의견을 논리적으로 방어하기,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 1: 비판적 사고력,66,66,- 상대방 논증의 강점과 약점 분석하기,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,68,68,### 역량 2: 창의적 사고력,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,70,70,"AI는 기존 패턴을 조합하지만, 진정한 창의성은 인간의 영역입니다.",Fact,No,Yes,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,72,72,**창의성의 유형과 AI 대체 가능성**,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,74,74,| 창의성 유형 | 설명 | AI 대체 가능성 | 예시 |,Example,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,75,75,|:-----------|:-----|:--------------|:-----|,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,76,76,| 조합적 창의성 | 기존 요소의 새로운 조합 | 높음 (50%) | 새로운 요리 레시피 |,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,77,77,| 탐색적 창의성 | 규칙 내에서의 새로운 발견 | 중간 (30%) | 새로운 음악 장르 실험 |,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,78,78,| 변형적 창의성 | 패러다임 자체를 바꾸는 혁신 | 낮음 (10%) - 인간 고유 영역 | 인상주의 미술의 탄생 |,Caution,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,80,80,**창의적 사고 개발 방법:**,Guidance,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,82,82,| 방법 | 설명 | 실천 예시 |,Example,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,83,83,|:-----|:-----|:---------|,Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,84,84,"| **다양한 경험** | 새로운 분야 탐험 | 다른 분야 책 읽기, 새로운 취미 시작 |",Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,85,85,"| **연결 짓기** | 관련 없어 보이는 것 연결 | ""이 개념을 다른 분야에 적용하면?"" |",Fact,No,No,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,86,86,"| **제약 활용** | 제한을 창의성 촉매로 | 5분 안에, 3단어로, 한 가지 재료로 |",Caution,No,Yes,Unclear,No,Yes,Low,,
part5/ch12-core-competencies.md,역량 2: 창의적 사고력,87,87,"| **실패 수용** | 실험과 실패를 학습으로 | ""이번에 뭘 배웠는가?"" 질문하기 |",Fact,No,No,Unclear,No,Yes,Low,,
